-0.04695470831715599,-0.17888558814635622,0.734
0.07869157912979458,-0.03568114907771394,0.711
0.0867974912440737,-0.168330169673756,0.731
-0.04279762155858848,-0.057902058260256024,0.714
0.015272971291846729,-0.13126232436246346,0.654
-0.06084070595537335,-0.10599472633807078,0.786
0.016176283295694364,-0.046955421160501304,0.655
0.07369306364050388,-0.10618503645465846,0.691
-0.03616032850005308,-0.1230315183281255,0.697
0.034117326053633136,-0.17011190807378287,0.698
-0.010440977600681415,-0.08841867956859188,0.669
-0.05643802604409469,-0.1309747296979471,0.742
0.05829779956552871,-0.06281064946409973,0.674
-0.013746031788680925,-0.1658955078453113,0.7
-0.053652370582237215,-0.06767169841749823,0.759
-0.007101735332564002,-0.03482801330511037,0.694
0.03113558352018463,-0.09096980143130733,0.655
0.06806998829856262,-0.14613943486879682,0.7
-0.04728765518510708,-0.0966607989785976,0.724
-0.0326891703264446,-0.03743760508013306,0.746
0.044135050171088167,-0.1262420307092699,0.679
0.03710869977013593,-0.03432616873299063,0.684
0.08311661268242351,-0.07087820448207506,0.7
-0.0033285887206742134,-0.13472242045492727,0.685
-0.030498207167835707,-0.08450402983570204,0.696
-0.04201419084762205,-0.14968853542989616,0.717
-0.008682203201975425,-0.057205459127104126,0.672
0.023154413295842145,-0.14905559117024494,0.679
-0.05120500757033292,-0.10356855558915433,0.753
0.055333951767508154,-0.09499554614790176,0.671
-0.02184665474579939,-0.03801522561569735,0.719
0.08620380115348494,-0.05887520209656284,0.726
0.06989767892384391,-0.17279275476262473,0.709
0.008244048186814575,-0.07413098679568592,0.654
0.0727566813057783,-0.03703612942243726,0.738
0.008294470499883777,-0.10553556832308572,0.658
-0.0578218923010991,-0.15795951617780465,0.747
-0.015269674468968373,-0.11062492893861507,0.684
-0.023884095314991693,-0.058145555219567914,0.694
0.0349199640493153,-0.06505400665255519,0.66
0.06329777269655659,-0.041984946409972114,0.689
-0.04504380985903196,-0.07343431105735308,0.735
0.08537263502666072,-0.14527457447165942,0.719
-0.03320539851387717,-0.17305174075194033,0.714
-0.048824960737714515,-0.12577339381110775,0.718
0.044050384696508224,-0.1472593112253469,0.692
0.010628270457699488,-0.16377649430500957,0.695
-0.06022146212885555,-0.0829584356415684,0.778
0.039353344448131454,-0.041104807983066226,0.66
0.004859758743499372,-0.03372395524644694,0.672
-0.02318324370292054,-0.14352187749890802,0.701
0.08311661268242351,-0.12732412727211637,0.7
0.030671350824138535,-0.11363696401572423,0.664
0.0693721325768822,-0.08224787151832813,0.685
0.06495993298878354,-0.1277294184054027,0.687
-0.04030663945735426,-0.10250588179954977,0.704
0.05544571594391368,-0.1656445855592514,0.695
0.08347282673677675,-0.09196750730773107,0.703
0.0012411369336860168,-0.12329911366461714,0.668
-0.01797372214527249,-0.07363849343144173,0.682
-0.041721204858447554,-0.07879150892047172,0.712
-0.05642547689066883,-0.1161041951416188,0.769
0.07736345121199215,-0.051988521318415484,0.699
0.029061270660560235,-0.13317446225178914,0.668
-0.048745896100371756,-0.08637280112891846,0.762
-0.003391759017562921,-0.14947420354130966,0.698
0.04940439818204533,-0.0779416376037362,0.664
-0.050899073423496664,-0.11279278836138829,0.734
0.023712172853471387,-0.03357340187481101,0.669
0.05798837782611207,-0.111054962201391,0.681
0.008445737439091383,-0.1407767630951181,0.67
0.05278645884412368,-0.04372340557067501,0.673
-0.02003851667152549,-0.12828718879145248,0.69
0.0610656476161176,-0.03543022679165407,0.706
-0.050899073423496664,-0.1473188778012969,0.734
0.06967595213561306,-0.06411532170816114,0.688
0.08382904079113,-0.1103877243557437,0.706
-0.022241486230323532,-0.041774069818230695,0.701
-0.020752802769653664,-0.09394066861539495,0.683
-0.004162013184604634,-0.10671882673117629,0.671
-0.04461482119370785,-0.1627473682088499,0.728
